"node1","node2","Pin_Pout","Pin_Nout","Nin_Pout","Nin_Nout","Pin_Pin","Pin_Nin","Nin_Pin","Nin_Nin","Pout_Pin","Pout_Nin","Nout_Pin","Nout_Nin","Pout_Pout","Pout_Nout","Nout_Pout","Nout_Nout"
1270,890,9,8,Inf,Inf,2,7,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1271,1652,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1272,1652,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1274,1822,8,6,8,8,8,1,8,1,7,1,1,1,7,6,1,1
685,1822,8,8,11,7,7,1,7,1,8,1,1,1,9,7,1,1
685,9414,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
685,1729,9,Inf,10,Inf,2,8,2,5,2,2,2,10,2,2,9,Inf
1275,1729,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1276,1650,9,8,Inf,Inf,2,8,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1277,768,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1278,890,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1279,9415,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1280,9416,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1281,9416,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1282,277,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1282,278,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1283,279,7,8,7,8,Inf,1,Inf,1,Inf,1,1,1,6,5,1,1
1144,294,Inf,Inf,5,6,2,Inf,2,5,2,2,2,6,2,2,7,5
4,285,7,6,6,8,8,1,8,1,11,1,1,1,7,7,1,1
1284,985,10,Inf,11,Inf,5,1,11,1,7,1,1,1,6,Inf,1,1
1285,985,Inf,Inf,Inf,Inf,Inf,1,Inf,1,10,1,1,1,8,Inf,1,1
1285,2255,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,8,2,2,6,9
1286,1432,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1287,9417,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1288,988,Inf,6,Inf,6,2,9,2,7,2,2,2,6,2,2,Inf,4
1289,277,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,4,2,2,5,3
1289,989,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,6,4,1,1
1290,989,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1291,280,8,6,7,9,2,6,2,6,2,2,2,6,2,2,5,5
4,9418,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
12,9418,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1292,9419,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1285,756,Inf,Inf,Inf,Inf,Inf,1,Inf,1,8,1,1,1,9,8,1,1
1139,756,11,8,10,8,7,1,5,1,7,1,1,1,8,5,1,1
1293,287,8,6,6,5,2,6,2,5,2,2,2,4,2,2,4,3
1293,277,6,5,4,2,6,1,5,1,6,1,1,1,5,4,1,1
9,989,6,5,7,4,7,1,7,1,6,1,1,1,6,5,1,1
16,2006,7,5,5,3,5,1,5,1,6,1,1,1,6,4,1,1
1151,2006,6,5,6,4,2,5,2,3,2,2,2,3,2,2,5,4
9,277,5,4,5,4,5,1,5,1,4,1,1,1,4,3,1,1
1295,2006,7,7,6,6,2,6,2,5,2,2,2,Inf,2,2,Inf,Inf
1296,2007,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
934,391,6,5,5,4,2,1,2,1,2,1,1,1,2,2,1,1
934,399,6,5,5,4,2,1,2,1,2,1,1,1,2,2,1,1
1297,646,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
508,1079,Inf,Inf,Inf,Inf,Inf,1,Inf,1,12,1,1,1,10,9,1,1
943,388,8,7,6,5,2,6,2,4,2,2,2,5,2,2,6,5
942,387,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,7,7,1,1
1298,387,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1299,1398,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
934,1398,Inf,6,Inf,5,Inf,1,Inf,1,Inf,1,1,1,Inf,4,1,1
934,9422,Inf,Inf,Inf,Inf,9,1,8,1,9,1,1,1,Inf,Inf,1,1
934,400,4,5,3,4,5,1,4,1,6,1,1,1,5,4,1,1
1153,400,Inf,Inf,Inf,Inf,Inf,1,Inf,1,6,1,1,1,6,5,1,1
1300,400,7,6,5,4,6,1,4,1,5,1,1,1,5,5,1,1
1300,390,8,7,6,6,2,6,2,5,2,2,2,5,2,2,6,4
1302,395,Inf,Inf,Inf,Inf,Inf,1,Inf,1,9,1,1,1,6,4,1,1
1302,388,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,3,2,2,5,4
1157,388,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1158,388,6,7,6,3,6,1,4,1,6,1,1,1,7,5,1,1
1303,9423,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1303,1403,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
194,90,6,5,5,3,2,4,2,3,2,2,2,4,2,2,4,4
1014,90,6,5,6,6,5,1,5,1,11,1,1,1,6,5,1,1
1304,91,11,7,11,8,7,1,7,1,Inf,1,1,1,Inf,Inf,1,1
1305,3284,Inf,Inf,7,8,2,Inf,2,6,2,2,2,Inf,2,2,Inf,Inf
1122,1047,10,9,3,8,2,8,2,4,2,2,2,4,2,2,6,4
1122,1044,10,9,9,7,9,1,5,1,6,1,1,1,5,7,1,1
473,1044,Inf,Inf,10,7,2,Inf,2,5,2,2,2,9,2,2,7,8
200,1514,5,4,4,3,2,5,2,3,2,2,2,5,2,2,6,4
198,90,6,4,8,7,2,5,2,4,2,2,2,Inf,2,2,Inf,Inf
199,90,7,5,Inf,Inf,5,1,Inf,1,7,1,1,1,7,5,1,1
1306,90,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,4,2,2,4,3
1307,90,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,8,6,1,1
1304,9424,Inf,Inf,Inf,Inf,9,1,9,1,Inf,1,1,1,Inf,Inf,1,1
200,98,6,5,5,4,6,1,5,1,7,1,1,1,6,5,1,1
1306,98,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,5,4,1,1
1306,91,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,7,4,1,1
1122,102,9,7,6,5,8,1,5,1,8,1,1,1,6,5,1,1
1122,253,12,Inf,8,Inf,2,8,2,6,2,2,2,6,2,2,7,Inf
1122,9425,Inf,Inf,Inf,Inf,10,1,8,1,5,1,1,1,Inf,Inf,1,1
1122,3796,11,Inf,6,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,6,Inf
1024,9425,Inf,Inf,Inf,Inf,2,7,2,Inf,2,2,2,10,2,2,Inf,Inf
473,523,Inf,Inf,Inf,7,Inf,1,7,1,10,1,1,1,Inf,6,1,1
1309,523,Inf,Inf,Inf,5,Inf,1,10,1,Inf,1,1,1,Inf,Inf,1,1
1310,98,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,9,2,2,12,10
1310,9424,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,11,2,2,Inf,Inf
1310,3156,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,10,2,2,11,11
1310,3155,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,11,2,2,Inf,11
1310,9427,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
211,9428,Inf,Inf,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
211,9311,Inf,Inf,Inf,Inf,6,1,5,1,7,1,1,1,Inf,Inf,1,1
211,2258,7,Inf,5,Inf,2,1,2,1,2,1,1,1,2,2,1,1
1311,9429,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1313,6554,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1313,9430,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1312,9430,Inf,Inf,Inf,Inf,2,10,2,8,2,2,2,8,2,2,Inf,Inf
1312,9431,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1312,9432,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
621,9433,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
621,9319,Inf,Inf,Inf,Inf,2,5,2,5,2,2,2,5,2,2,Inf,Inf
227,9319,Inf,Inf,Inf,Inf,7,1,6,1,8,1,1,1,Inf,Inf,1,1
228,9434,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
211,9435,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
211,673,6,Inf,5,Inf,7,1,5,1,7,1,1,1,7,Inf,1,1
482,673,6,Inf,5,Inf,7,1,6,1,7,1,1,1,6,Inf,1,1
482,9314,Inf,Inf,Inf,Inf,2,4,2,3,2,2,2,4,2,2,Inf,Inf
488,9436,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1315,9437,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1312,9437,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1312,9438,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1312,9435,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
482,9435,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
482,864,Inf,4,Inf,3,2,5,2,4,2,2,2,3,2,2,Inf,4
482,6551,11,Inf,10,Inf,Inf,1,Inf,1,Inf,1,1,1,9,Inf,1,1
1316,6551,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
366,74,5,3,5,4,2,4,2,4,2,2,2,2,2,2,3,2
705,74,6,8,6,5,2,7,2,5,2,2,2,10,2,2,5,4
1209,86,11,8,Inf,Inf,2,6,2,Inf,2,2,2,11,2,2,5,4
1209,1082,10,10,Inf,Inf,2,4,2,Inf,2,2,2,4,2,2,5,5
1319,1082,9,7,7,8,7,1,5,1,7,1,1,1,7,6,1,1
1320,9439,Inf,Inf,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
1321,9439,Inf,Inf,Inf,Inf,10,1,Inf,1,12,1,1,1,Inf,Inf,1,1
1321,84,14,13,Inf,Inf,2,9,2,Inf,2,2,2,8,2,2,8,6
705,403,10,13,8,8,9,1,8,1,5,1,1,1,6,6,1,1
1322,74,8,6,6,5,6,1,6,1,Inf,1,1,1,Inf,Inf,1,1
367,74,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
366,1084,6,5,6,6,5,1,4,1,5,1,1,1,5,4,1,1
1323,1084,12,11,Inf,Inf,11,1,Inf,1,10,1,1,1,7,6,1,1
1323,1087,12,11,Inf,Inf,2,11,2,Inf,2,2,2,6,2,2,6,6
1324,1087,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1209,9440,Inf,Inf,Inf,Inf,5,1,Inf,1,11,1,1,1,Inf,Inf,1,1
1319,9440,Inf,Inf,Inf,Inf,2,7,2,4,2,2,2,12,2,2,Inf,Inf
1319,1598,9,8,7,8,2,7,2,6,2,2,2,8,2,2,6,5
1209,1597,9,9,Inf,Inf,8,1,Inf,1,9,1,1,1,5,5,1,1
1209,74,10,8,Inf,Inf,8,1,Inf,1,7,1,1,1,6,5,1,1
356,74,4,3,3,2,4,1,3,1,4,1,1,1,5,4,1,1
1325,403,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1041,877,5,5,4,4,5,1,4,1,5,1,1,1,5,4,1,1
1326,885,6,Inf,5,Inf,2,1,2,1,2,1,1,1,2,2,1,1
1328,9441,Inf,Inf,Inf,Inf,Inf,1,Inf,1,11,1,1,1,Inf,Inf,1,1
1328,9442,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,10,2,2,Inf,Inf
1329,9442,Inf,Inf,Inf,Inf,8,1,Inf,1,5,1,1,1,Inf,Inf,1,1
379,9442,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
379,1527,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1331,879,Inf,Inf,Inf,Inf,Inf,1,Inf,1,8,1,1,1,11,8,1,1
1326,9444,Inf,Inf,Inf,Inf,2,4,2,3,2,2,2,3,2,2,Inf,Inf
1326,877,5,4,4,3,2,4,2,3,2,2,2,3,2,2,4,4
1327,877,7,6,5,4,2,5,2,3,2,2,2,3,2,2,5,4
1332,9444,Inf,Inf,Inf,Inf,6,1,4,1,8,1,1,1,Inf,Inf,1,1
1041,9444,Inf,Inf,Inf,Inf,5,1,4,1,6,1,1,1,Inf,Inf,1,1
1041,885,5,Inf,4,Inf,5,1,4,1,6,1,1,1,5,Inf,1,1
1333,885,4,Inf,5,Inf,6,1,5,1,7,1,1,1,6,Inf,1,1
1329,3883,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1329,9441,Inf,Inf,Inf,Inf,2,7,2,Inf,2,2,2,3,2,2,Inf,Inf
1329,1516,10,9,Inf,Inf,8,1,Inf,1,7,1,1,1,7,6,1,1
1329,9445,Inf,Inf,Inf,Inf,7,1,Inf,1,8,1,1,1,Inf,Inf,1,1
1041,9445,Inf,Inf,Inf,Inf,5,1,4,1,6,1,1,1,Inf,Inf,1,1
1326,9445,Inf,Inf,Inf,Inf,2,4,2,3,2,2,2,3,2,2,Inf,Inf
1326,5063,8,6,7,5,2,Inf,2,Inf,2,2,2,Inf,2,2,7,5
1041,5145,9,Inf,8,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,7,Inf
19,9446,Inf,Inf,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
35,1939,7,Inf,6,Inf,2,4,2,4,2,2,2,4,2,2,6,Inf
581,1240,Inf,Inf,5,4,Inf,1,6,1,8,1,1,1,6,6,1,1
576,9447,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1214,619,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1336,9446,Inf,Inf,Inf,Inf,2,6,2,5,2,2,2,6,2,2,Inf,Inf
725,9446,Inf,Inf,Inf,Inf,7,1,Inf,1,8,1,1,1,Inf,Inf,1,1
1337,9446,Inf,Inf,Inf,Inf,2,6,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1338,9448,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
576,1937,8,9,7,8,6,1,7,1,7,1,1,1,7,8,1,1
1214,9449,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1339,619,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1339,307,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1340,9450,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1340,4640,6,7,4,4,2,5,2,3,2,2,2,6,2,2,7,6
127,98,5,4,4,3,5,1,4,1,5,1,1,1,5,4,1,1
1341,98,6,5,4,3,2,4,2,3,2,2,2,3,2,2,5,4
1341,250,8,Inf,6,Inf,Inf,1,Inf,1,Inf,1,1,1,7,Inf,1,1
1342,1047,9,9,Inf,Inf,2,6,2,Inf,2,2,2,6,2,2,5,4
1343,1044,Inf,Inf,13,11,Inf,1,7,1,Inf,1,1,1,Inf,Inf,1,1
1343,9451,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
841,9452,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1341,9453,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1344,98,10,8,6,5,10,1,5,1,6,1,1,1,6,5,1,1
1345,98,5,4,4,3,2,4,2,3,2,2,2,3,2,2,4,3
1346,98,5,4,4,3,5,1,4,1,6,1,1,1,6,4,1,1
1346,4137,13,13,12,11,2,Inf,2,Inf,2,2,2,Inf,2,2,12,5
1347,104,Inf,Inf,Inf,Inf,Inf,1,Inf,1,9,1,1,1,8,5,1,1
1347,1047,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,5,2,2,5,4
1347,1044,Inf,Inf,Inf,Inf,Inf,1,Inf,1,6,1,1,1,5,7,1,1
1348,1044,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1348,5391,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1342,1044,10,9,Inf,Inf,8,1,Inf,1,6,1,1,1,5,7,1,1
1349,1044,10,8,9,6,2,5,2,4,2,2,2,7,2,2,7,6
1350,9454,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1351,257,Inf,Inf,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
1351,274,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,3,2,2,7,Inf
1352,274,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,5,2,2,7,Inf
1353,965,Inf,Inf,8,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,5,Inf
1354,1180,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1354,967,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1356,967,Inf,8,Inf,7,2,6,2,4,2,2,2,7,2,2,Inf,9
1356,9455,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1357,9455,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1357,9456,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1358,9181,Inf,Inf,Inf,Inf,9,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1359,2677,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1360,2677,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1360,1783,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1353,1178,Inf,Inf,8,7,Inf,1,7,1,9,1,1,1,6,8,1,1
1361,1178,6,5,6,5,2,3,2,3,2,2,2,6,2,2,7,6
1361,1179,6,5,4,3,2,5,2,3,2,2,2,6,2,2,6,4
1361,9457,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1362,9457,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1363,9457,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1364,257,6,5,7,6,6,1,7,1,Inf,1,1,1,Inf,Inf,1,1
1365,257,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1366,1184,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1367,1184,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1368,967,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1368,1793,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1369,1793,Inf,9,Inf,8,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1370,1794,11,8,15,10,9,1,12,1,Inf,1,1,1,Inf,Inf,1,1
1371,1794,8,6,13,9,2,6,2,8,2,2,2,11,2,2,12,8
1371,1917,Inf,11,Inf,13,7,1,10,1,9,1,1,1,Inf,10,1,1
1352,1917,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,8,2,2,Inf,4
1352,1915,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,5,Inf,1,1
1352,1185,Inf,Inf,Inf,Inf,Inf,1,Inf,1,8,1,1,1,6,6,1,1
1374,1053,13,7,11,6,9,1,7,1,13,1,1,1,9,8,1,1
1374,829,4,10,7,7,6,1,5,1,10,1,1,1,8,7,1,1
1375,829,7,10,7,6,2,7,2,6,2,2,2,Inf,2,2,Inf,Inf
1376,1186,Inf,Inf,Inf,Inf,Inf,1,Inf,1,8,1,1,1,7,7,1,1
1376,3478,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,9,6,1,1
1376,547,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,Inf,7,1,1
1376,832,Inf,Inf,Inf,Inf,Inf,1,Inf,1,9,1,1,1,6,5,1,1
1372,530,5,3,3,2,2,4,2,3,2,2,2,3,2,2,3,3
1376,530,Inf,Inf,Inf,Inf,Inf,1,Inf,1,6,1,1,1,5,4,1,1
1378,834,8,8,Inf,Inf,2,5,2,Inf,2,2,2,4,2,2,6,5
243,1060,8,8,7,8,2,5,2,3,2,2,2,5,2,2,6,5
243,1059,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
243,9458,Inf,Inf,Inf,Inf,7,1,6,1,8,1,1,1,Inf,Inf,1,1
1379,9458,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,6,2,2,Inf,Inf
1379,1190,Inf,Inf,Inf,Inf,Inf,1,Inf,1,10,1,1,1,Inf,Inf,1,1
1379,9459,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1379,9460,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
678,2943,7,6,7,6,2,5,2,3,2,2,2,5,2,2,6,5
677,2943,7,6,7,6,5,1,4,1,8,1,1,1,7,6,1,1
692,4084,Inf,7,Inf,5,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,5
1380,1089,10,Inf,11,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,7,Inf
1380,976,9,7,9,8,2,7,2,8,2,2,2,6,2,2,6,4
1380,9461,Inf,Inf,Inf,Inf,2,7,2,8,2,2,2,6,2,2,Inf,Inf
1381,9461,Inf,Inf,Inf,Inf,5,1,6,1,8,1,1,1,Inf,Inf,1,1
678,9461,Inf,Inf,Inf,Inf,2,6,2,4,2,2,2,5,2,2,Inf,Inf
678,9462,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
685,1622,7,7,9,9,Inf,1,Inf,1,Inf,1,1,1,8,7,1,1
685,436,8,7,9,10,2,Inf,2,Inf,2,2,2,Inf,2,2,7,6
1382,435,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1383,435,Inf,7,Inf,7,9,1,8,1,11,1,1,1,Inf,8,1,1
681,1090,9,Inf,7,Inf,9,1,7,1,9,1,1,1,8,Inf,1,1
681,9463,Inf,Inf,Inf,Inf,2,8,2,6,2,2,2,7,2,2,Inf,Inf
681,2802,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1385,9464,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
696,2943,7,7,10,9,2,6,2,10,2,2,2,4,2,2,6,5
696,3984,8,9,12,10,2,Inf,2,Inf,2,2,2,Inf,2,2,6,5
930,3982,6,6,7,6,7,1,7,1,8,1,1,1,6,6,1,1
1262,433,9,9,7,9,Inf,1,Inf,1,Inf,1,1,1,8,5,1,1
1263,433,10,11,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1388,9465,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1389,976,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1391,976,10,9,8,6,9,1,9,1,Inf,1,1,1,Inf,Inf,1,1
682,976,Inf,Inf,9,7,Inf,1,7,1,Inf,1,1,1,Inf,Inf,1,1
1392,1090,8,Inf,7,Inf,7,1,7,1,9,1,1,1,9,Inf,1,1
1392,1709,9,6,7,6,2,8,2,7,2,2,2,7,2,2,9,6
1393,1090,7,Inf,Inf,Inf,8,1,Inf,1,11,1,1,1,9,Inf,1,1
922,981,Inf,5,Inf,4,2,6,2,4,2,2,2,5,2,2,Inf,5
1394,981,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
366,57,5,4,5,5,5,1,4,1,4,1,1,1,4,3,1,1
366,9467,Inf,Inf,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
366,9047,Inf,Inf,Inf,Inf,2,5,2,4,2,2,2,6,2,2,Inf,Inf
705,9468,Inf,Inf,Inf,Inf,9,1,7,1,8,1,1,1,Inf,Inf,1,1
1395,9469,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1209,9470,Inf,Inf,Inf,Inf,2,7,2,Inf,2,2,2,6,2,2,Inf,Inf
703,9471,Inf,Inf,Inf,Inf,Inf,1,8,1,9,1,1,1,Inf,Inf,1,1
1212,9471,Inf,Inf,Inf,Inf,2,8,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1067,9047,Inf,Inf,Inf,Inf,9,1,6,1,7,1,1,1,Inf,Inf,1,1
1067,9468,Inf,Inf,Inf,Inf,10,1,7,1,7,1,1,1,Inf,Inf,1,1
1396,9468,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
